Generacja,Bot_ID,Punkty,town_size,feudal_wood_percent,feudal_gold_percent,feudal_stone_percent,feudal_food_percent,castle_wood_percent,castle_gold_percent,castle_stone_percent,castle_food_percent,feudal_vills,castle_vills,boar_hunting,boar_hunters,build_market,build_blacksmith,build_archery,build_stable,build_tower,build_palisade,build_castle,build_siege,militia_count,archer_count,skirm_count,scout_count,spearman_count,knight_count,ram_count,attack_group_size,target_eco,attack_percent,min_attack_group,army_size_with_siege,army_size_no_siege,retreat_threshold,attack_groups,feudal_aggression,tech_loom,tech_wheelbarrow,tech_double_axe,tech_horse_collar,tech_gold_mining,tech_fletching,tech_padded_archer,tech_forging,tech_scale_mail,tech_bloodlines
2,9,2337,23,49,1,1,38,35,23,15,33,23,38,1,8,1,0,1,1,0,1,0,0,9,38,15,8,25,15,1,35,0,82,17,22,35,10,3,1,0,0,0,1,1,0,1,0,1,0
2,16,2337,20,43,15,1,42,29,19,9,40,28,31,0,8,1,1,1,0,0,1,0,0,5,25,7,8,25,26,7,12,1,78,9,19,47,10,7,0,0,1,1,1,1,1,1,1,1,1
2,89,2330,17,36,5,4,55,22,12,6,60,20,31,0,6,0,0,0,1,1,0,0,0,1,13,4,9,7,30,5,16,0,77,18,25,36,15,1,0,1,1,1,1,0,0,1,1,1,0
2,78,2327,17,43,6,2,42,33,29,9,34,27,39,1,6,0,1,0,1,0,1,0,0,0,33,8,4,13,19,0,20,0,83,11,15,48,13,3,1,1,0,1,1,1,1,0,0,1,1
2,44,2324,17,35,0,1,53,32,17,9,32,28,31,0,8,1,0,1,1,1,0,1,1,0,23,4,1,16,18,5,16,1,70,6,22,39,12,4,0,0,0,0,0,1,1,1,0,1,0
2,52,2322,19,49,10,1,38,20,20,5,45,24,35,0,5,1,1,1,1,0,1,1,0,9,36,15,8,4,17,1,12,0,78,15,21,50,14,3,0,1,1,1,1,1,0,1,0,1,1
2,21,2313,17,49,6,0,44,24,17,13,46,24,35,0,5,1,0,1,1,0,0,1,0,2,10,10,6,1,13,3,34,1,78,16,22,41,8,1,0,0,1,1,1,1,0,1,0,0,1
2,72,2311,22,50,6,0,44,34,15,12,43,18,37,0,8,1,0,1,1,1,0,0,1,4,32,6,4,24,19,3,20,0,83,8,19,36,7,2,1,0,0,0,1,1,0,1,0,0,0
2,24,2309,16,31,10,1,42,23,20,9,49,19,35,1,5,0,1,1,0,0,1,1,1,1,14,8,7,0,26,1,34,0,80,18,22,47,14,1,1,1,1,1,0,0,1,1,0,0,1
2,62,2306,24,42,9,0,56,29,16,8,49,25,40,1,7,1,0,1,1,1,0,1,0,9,37,9,10,20,31,3,16,1,84,7,23,41,8,1,1,1,0,1,0,1,1,1,0,1,1
2,74,2306,30,31,10,7,62,32,10,8,33,22,32,0,5,0,1,0,0,0,1,1,0,0,12,6,6,16,28,2,12,1,48,9,17,44,5,1,0,0,1,1,0,1,0,0,0,0,0
2,49,2302,27,35,8,4,54,32,26,9,33,23,30,1,7,1,0,0,0,1,0,1,1,0,12,6,2,16,28,4,16,0,59,5,23,36,5,0,0,1,1,0,1,1,1,1,1,0,0
2,87,2294,25,38,8,3,51,39,17,8,36,18,32,1,4,1,1,1,1,1,0,1,1,9,28,9,0,9,16,3,27,0,64,12,22,48,0,3,1,0,1,1,1,0,1,0,1,0,1
2,1,2292,30,50,8,4,38,32,29,15,24,19,35,0,5,1,1,1,0,0,1,0,1,6,17,0,0,8,23,1,22,1,51,11,16,38,8,3,1,1,0,1,1,0,1,0,1,1,1
2,29,2282,23,38,4,3,57,29,20,12,40,20,34,0,7,1,1,0,0,0,0,0,1,10,31,14,1,25,20,2,12,0,59,9,16,45,10,3,0,0,0,0,1,1,1,0,1,1,1
2,67,2277,20,30,12,4,60,27,21,8,52,23,38,1,5,1,1,1,0,1,0,1,0,0,30,5,1,24,23,3,29,0,89,9,25,36,8,2,1,0,0,0,0,0,1,0,0,0,1
2,51,2274,22,39,9,0,49,34,13,12,45,27,30,0,7,0,0,0,0,0,1,1,1,3,14,13,4,13,23,2,15,0,63,6,18,36,15,2,1,1,0,1,0,1,0,1,1,0,1
2,48,2252,23,44,10,1,43,29,20,9,49,19,35,0,5,0,1,1,0,1,1,1,1,6,27,15,8,4,13,1,12,1,82,9,22,42,14,3,0,0,0,1,1,0,1,1,0,1,0
2,8,2251,23,35,15,2,48,38,23,9,32,23,30,0,7,1,0,1,1,1,0,1,0,0,18,4,1,24,13,5,35,1,82,8,25,36,12,2,0,0,1,0,1,0,1,1,0,1,1
2,93,2251,26,32,15,0,53,29,30,15,26,27,38,0,8,1,1,0,1,0,1,0,0,4,39,8,10,10,11,5,24,0,80,16,18,38,5,1,0,0,0,1,1,1,1,0,0,0,0
2,85,2247,15,30,7,0,63,32,30,5,33,22,35,0,6,0,0,1,1,1,0,1,1,9,12,14,8,25,16,1,16,1,79,13,24,42,15,3,1,0,1,0,0,1,0,0,1,0,1
2,25,2244,21,31,14,0,57,38,15,9,35,20,32,1,4,0,0,1,1,0,1,0,1,2,32,6,4,7,28,2,22,0,87,5,17,45,5,4,0,1,0,0,0,1,1,0,1,1,0
2,69,2243,25,31,1,5,58,32,26,9,41,20,36,0,8,1,1,0,1,0,1,0,0,5,12,14,2,14,28,0,15,0,60,20,23,50,4,2,1,1,1,1,1,0,1,0,0,1,1
2,19,2223,22,39,9,1,52,29,23,12,41,27,37,0,8,0,1,0,1,0,1,1,1,9,27,6,8,2,19,2,35,1,62,8,19,35,3,0,0,0,1,0,0,1,1,1,0,0,0
2,95,2223,18,31,14,2,53,22,10,8,60,27,35,1,6,0,1,0,0,0,0,1,0,10,11,5,10,13,24,3,32,0,60,15,17,42,15,1,0,0,0,0,1,1,0,1,1,0,1
2,50,2201,23,42,0,1,53,34,23,15,33,23,31,0,8,1,0,0,0,1,0,1,0,1,10,12,9,0,13,5,35,0,85,19,22,35,3,2,0,0,0,0,1,0,1,1,1,1,0
2,17,2195,24,46,3,1,55,22,16,15,35,22,40,0,6,1,1,0,1,0,0,1,1,2,11,13,3,5,33,1,23,0,79,7,20,37,12,0,1,1,1,1,0,0,1,0,0,0,1
2,88,2190,20,44,1,3,52,27,17,5,51,25,40,0,6,0,1,1,0,0,0,0,1,1,15,7,8,22,19,5,23,0,54,5,22,38,15,1,1,1,1,1,0,1,1,0,0,0,0
2,91,2176,18,38,14,0,48,30,15,12,43,27,32,1,6,0,0,1,0,1,1,1,1,2,30,3,6,21,27,5,14,1,64,9,19,36,13,1,1,1,0,1,0,1,1,1,0,1,1
2,57,2175,29,30,3,1,55,39,19,3,35,25,38,0,4,1,0,0,1,1,1,1,0,2,36,13,6,19,23,0,22,1,55,15,18,36,5,2,0,0,1,1,0,0,1,0,0,0,0
2,39,2164,26,33,10,2,55,27,19,9,45,29,38,1,6,1,0,1,1,0,0,1,0,8,22,12,7,14,19,3,31,0,74,14,16,39,8,3,1,1,1,1,1,0,1,0,1,0,1
2,45,2150,22,42,14,1,43,37,26,9,32,22,28,0,4,0,0,0,0,0,0,1,1,2,29,12,8,16,25,5,17,0,87,6,25,38,12,4,0,1,0,0,1,1,1,1,1,1,0
2,10,2143,20,51,9,1,44,24,13,5,45,24,35,0,8,1,1,0,1,0,1,0,0,4,40,7,0,2,17,2,15,0,78,1,19,50,7,0,0,1,0,1,1,1,0,0,0,1,0
2,32,2133,14,40,15,3,49,23,25,8,45,20,37,0,7,0,1,0,0,1,1,1,1,3,14,13,1,25,27,0,31,1,63,14,18,45,15,4,0,0,0,0,0,1,0,1,0,0,1
2,60,2133,23,37,9,0,51,33,15,11,35,22,31,1,4,0,0,1,0,1,0,1,0,0,24,5,7,18,12,7,22,0,87,20,17,47,14,4,1,0,1,0,0,1,1,0,0,0,1
2,82,2125,29,40,15,1,59,22,13,2,52,20,37,0,8,0,1,1,1,1,1,0,1,10,38,12,0,27,26,3,19,0,63,8,21,45,7,4,0,1,0,0,0,1,0,0,1,0,0
2,15,2112,16,29,6,4,60,36,21,5,47,19,38,0,4,1,1,0,1,0,0,0,0,10,12,12,6,24,18,0,22,1,55,13,17,43,10,4,0,0,1,1,0,0,1,1,0,0,0
2,37,2109,18,44,2,5,54,20,10,8,44,27,30,0,5,1,1,0,0,0,0,1,0,3,37,13,6,6,28,2,19,1,63,14,17,36,15,4,1,1,1,1,0,1,0,1,1,1,1
2,59,2104,26,39,6,3,51,20,24,11,47,28,33,1,8,1,0,1,1,0,0,0,0,4,19,9,0,17,21,5,16,0,73,5,20,40,13,3,0,1,1,0,0,1,1,1,1,0,1
2,71,2101,23,49,2,1,44,25,16,5,45,27,36,1,5,0,1,1,1,1,0,0,0,2,38,7,6,0,16,3,31,1,79,17,22,50,8,1,1,0,0,0,1,1,0,0,1,1,1
2,96,2096,19,34,3,4,59,33,24,7,36,27,35,1,7,1,1,0,0,1,1,0,1,4,24,11,10,7,26,3,10,0,66,13,19,35,0,4,0,1,1,1,0,1,0,0,0,0,0
2,73,2073,20,31,4,1,57,29,19,12,43,28,35,0,8,1,0,1,0,1,0,0,0,4,35,7,5,20,23,2,14,0,59,9,19,39,14,1,0,0,1,1,0,0,1,1,1,1,0
2,81,2060,22,37,19,1,50,37,20,1,52,22,36,1,8,1,0,1,0,1,0,0,0,6,30,10,10,24,25,4,19,0,63,9,25,43,2,4,0,0,0,0,0,0,1,1,1,1,1
2,83,2041,16,31,1,2,60,39,28,10,27,19,38,0,6,1,0,1,1,0,0,1,0,8,12,12,2,24,22,0,12,1,101,13,21,39,14,4,1,1,1,0,1,1,1,1,0,0,0
2,35,2033,22,35,15,1,48,36,11,9,35,23,30,1,6,1,0,0,1,0,0,1,0,1,23,4,1,16,23,4,21,1,66,12,25,35,5,4,1,1,1,1,1,1,1,1,0,1,0
2,34,2012,17,47,6,5,43,27,16,9,49,26,40,1,6,0,1,1,0,0,0,0,1,1,12,4,3,20,19,1,18,0,83,7,15,37,12,3,0,1,1,0,1,1,1,0,0,0,1
2,64,1997,28,48,0,5,47,34,18,11,47,20,31,0,8,1,0,1,0,1,1,1,1,9,38,18,9,23,15,1,23,1,62,8,21,35,10,3,1,0,0,0,1,1,1,1,0,0,0
2,36,1929,17,46,0,1,53,38,27,13,20,25,31,0,8,1,0,1,1,1,0,1,0,1,10,5,3,23,21,5,25,0,71,17,20,39,13,4,0,0,1,0,1,1,1,1,0,0,0
2,77,1915,18,49,15,3,41,25,21,5,47,18,38,1,6,0,0,1,1,0,1,1,0,6,27,12,6,25,12,1,40,1,82,13,17,35,14,2,1,1,1,1,1,0,1,1,0,1,0
2,65,1894,15,49,6,3,53,26,29,10,46,27,31,1,8,0,1,0,0,0,1,1,0,1,27,10,9,0,16,3,11,0,68,6,19,37,1,4,0,0,1,1,0,1,1,0,0,1,0
2,55,1818,21,49,6,7,46,30,33,10,20,27,38,0,6,0,0,1,0,1,1,0,1,9,31,5,4,20,21,4,18,1,56,11,15,45,1,4,0,1,1,0,1,0,1,1,0,0,0
2,5,1809,16,31,3,3,63,25,23,5,47,19,35,1,6,1,0,1,1,0,0,1,0,10,12,12,2,24,22,1,28,0,98,13,17,39,14,4,0,1,1,1,1,0,1,1,1,1,0
2,13,1792,26,39,9,0,57,34,13,12,34,23,37,1,8,1,0,1,1,0,1,1,1,4,38,6,4,2,19,4,15,0,62,14,21,44,7,4,1,1,1,1,0,0,0,1,1,0,0
2,63,1749,30,39,11,3,56,35,16,6,40,22,35,0,6,1,1,0,0,1,0,0,0,1,22,11,8,8,13,1,23,0,73,7,22,40,4,0,1,1,0,0,1,0,1,0,0,1,0
2,6,1747,19,49,6,1,44,24,26,5,45,24,35,0,5,1,1,1,1,0,0,0,0,2,40,7,6,15,17,3,34,0,78,15,18,50,8,1,0,1,0,1,1,1,0,1,0,1,1
2,80,1746,30,44,14,3,39,26,10,8,57,22,39,0,5,1,0,1,0,1,1,0,0,5,39,6,1,6,29,2,12,0,54,6,17,49,7,0,1,1,0,1,0,0,0,1,1,0,1
2,70,1682,27,45,0,1,44,35,9,9,36,18,39,0,4,1,1,1,1,0,1,1,1,0,19,12,10,17,28,3,12,1,68,5,16,36,15,2,0,1,1,1,0,1,1,1,0,1,1
2,61,1527,15,39,0,3,56,29,16,9,45,32,36,1,6,0,0,1,1,1,0,0,0,8,36,9,7,3,13,0,33,0,69,16,16,45,8,3,1,1,0,0,1,0,0,1,1,1,0
2,31,1500,18,42,14,4,40,37,25,13,35,27,30,1,4,1,1,0,1,0,1,0,1,3,29,13,5,13,27,5,17,0,63,14,17,39,15,4,0,0,1,0,1,0,0,1,0,1,0
2,47,1419,30,30,6,3,45,27,21,10,35,26,38,0,8,1,1,1,1,1,0,1,0,3,30,7,6,18,29,3,22,1,90,17,14,37,1,2,0,0,0,1,0,1,0,0,0,1,1
2,20,1358,30,35,9,4,54,25,13,12,41,23,40,0,8,1,0,0,1,0,1,1,1,5,12,2,4,8,28,2,13,0,62,15,17,44,7,2,1,1,1,1,1,1,1,1,1,0,1
3,50,2902,24,29,6,3,45,27,29,15,44,19,37,0,7,0,1,1,1,1,0,1,0,10,30,14,6,25,22,7,28,1,90,8,16,45,0,8,0,1,1,1,0,0,1,0,1,1,1
3,61,2715,29,33,10,0,43,25,23,8,45,22,43,1,6,1,0,0,0,0,1,1,0,8,12,9,7,24,19,5,18,0,58,3,18,48,5,0,0,1,1,0,0,0,1,1,1,1,1
3,17,2645,22,39,9,1,42,34,15,12,41,23,34,0,5,1,1,1,0,1,1,0,1,4,12,7,4,2,17,3,15,0,78,15,15,50,7,0,0,1,1,0,0,1,1,0,1,1,1
3,29,2619,17,46,10,3,45,30,19,12,45,31,38,1,8,0,1,0,0,1,1,1,1,4,31,9,4,14,24,3,15,1,90,11,16,36,1,2,1,1,1,1,1,1,0,0,1,1,0
3,84,2610,13,44,1,0,52,25,23,8,48,24,32,1,6,0,1,1,1,1,0,1,1,1,12,7,8,22,22,5,23,1,61,0,22,39,14,7,1,1,1,1,1,1,1,1,1,1,0
3,31,2602,16,40,7,5,48,34,18,8,41,19,30,0,5,1,1,1,1,0,0,1,1,8,12,12,0,17,28,3,15,0,94,6,17,45,0,2,0,1,1,1,1,1,1,0,1,1,1
3,80,2595,20,30,12,3,60,27,29,9,53,26,38,1,8,1,1,0,1,1,0,1,1,3,33,10,10,28,29,3,11,1,91,9,16,36,8,2,0,0,1,0,1,0,1,0,0,1,1
3,7,2591,30,31,8,5,40,27,33,5,34,31,38,1,8,0,1,1,1,1,0,0,1,10,12,12,1,24,15,2,18,1,90,11,22,48,1,7,1,1,0,1,0,0,1,0,1,1,0
3,42,2568,20,31,9,1,63,34,13,12,41,23,35,0,6,1,1,0,1,0,1,1,0,4,12,6,4,2,19,2,14,0,60,6,17,36,14,2,1,0,1,1,1,1,0,0,1,1,1
3,94,2561,18,32,6,2,60,26,28,13,33,25,38,1,5,0,0,0,1,1,0,0,1,4,15,6,2,16,28,1,25,1,67,7,20,49,1,3,1,0,0,0,1,0,1,1,1,1,0
3,92,2555,26,36,12,2,50,30,26,7,37,22,33,1,5,1,0,1,0,0,0,0,1,6,18,12,2,10,14,4,16,1,61,19,23,48,10,4,1,1,0,0,0,0,0,1,1,1,1
3,48,2549,24,42,9,3,45,24,15,15,35,22,37,0,7,1,1,1,0,1,1,0,0,8,30,13,11,25,29,7,12,1,90,8,16,45,7,0,0,1,1,1,1,0,1,0,0,1,0
3,63,2547,30,46,6,3,45,27,29,10,34,26,34,1,8,1,1,1,1,1,1,0,1,3,30,9,10,18,33,0,15,1,90,10,16,36,1,2,0,1,0,0,0,1,1,0,1,0,1
3,75,2541,17,33,10,4,54,31,27,8,47,27,36,1,4,1,1,0,1,0,0,1,0,0,25,10,11,28,30,4,29,0,92,3,23,45,10,1,0,0,1,1,1,1,1,1,1,1,1
3,69,2539,19,49,11,2,37,27,19,15,41,26,37,0,8,1,0,0,1,1,0,0,1,6,27,6,3,26,19,4,36,0,86,6,20,34,1,2,0,0,1,1,0,1,0,0,1,0,1
3,77,2528,15,35,7,5,48,30,29,11,22,26,38,1,5,0,1,0,0,1,1,1,0,1,38,0,4,17,21,5,18,1,94,6,17,48,1,4,0,0,0,1,1,0,1,0,1,1,0
3,68,2525,26,39,8,3,52,30,28,12,40,23,37,1,8,0,1,1,1,1,0,1,0,4,14,0,4,20,22,2,34,1,63,6,19,50,2,1,1,1,0,1,1,1,0,0,0,1,1
3,19,2520,19,49,8,3,45,29,24,15,32,28,38,0,8,0,1,1,0,0,1,0,1,6,26,12,6,25,13,1,35,0,90,8,22,35,3,2,1,1,1,1,1,1,1,1,0,1,1
3,91,2515,16,37,7,4,52,39,19,15,27,28,34,0,7,1,0,0,1,1,0,0,0,0,20,9,7,0,23,5,28,0,87,15,16,43,8,2,0,1,0,1,0,1,1,1,1,0,1
3,28,2513,25,44,14,1,44,24,24,0,47,24,40,0,5,0,1,1,1,0,0,1,0,2,34,0,7,15,17,7,16,0,78,15,13,50,12,0,0,1,1,0,0,0,0,1,0,0,1
3,11,2509,19,49,2,2,37,29,29,15,20,23,38,1,7,1,1,1,1,1,1,0,1,6,27,13,10,25,29,7,11,0,82,8,22,45,7,3,1,0,1,1,1,0,0,0,1,0,1
3,59,2509,19,49,14,5,43,41,19,13,20,23,38,1,8,0,0,1,0,0,1,0,1,6,29,6,4,6,18,4,7,1,90,17,22,39,1,1,0,1,1,0,1,1,0,1,1,0,0
3,5,2502,19,49,2,2,37,29,19,15,20,23,38,1,8,0,0,1,1,0,0,0,0,6,27,12,3,25,16,4,36,0,82,22,22,33,1,6,1,0,1,1,1,0,0,1,1,0,0
3,12,2498,24,32,12,5,44,30,19,9,45,29,40,0,6,0,1,1,1,0,0,0,0,1,26,0,4,14,19,3,18,1,78,11,14,37,5,0,0,1,1,0,1,0,1,0,1,0,1
3,41,2497,22,41,9,0,45,34,29,12,41,23,37,0,7,1,0,0,1,1,1,1,0,8,12,9,10,25,19,7,15,0,90,6,16,45,7,7,0,1,1,1,1,0,1,0,1,1,1
3,46,2464,17,33,10,0,43,34,19,9,41,23,37,0,6,1,1,0,1,1,1,0,0,1,26,1,0,2,19,5,18,0,63,11,16,48,5,2,1,1,1,0,0,1,1,0,1,1,1
3,89,2454,24,46,8,0,46,33,15,8,44,27,38,0,4,0,0,0,1,1,0,1,0,3,24,9,6,19,10,4,33,1,72,12,15,50,10,2,1,1,1,1,0,1,1,1,0,0,0
3,87,2453,18,32,13,4,51,32,26,8,34,28,38,0,4,1,0,1,0,0,1,0,1,7,37,5,7,4,14,2,20,0,73,7,16,39,10,2,1,0,1,1,1,0,1,0,1,1,0
3,16,2444,24,41,6,3,45,27,29,15,39,22,37,0,7,0,1,0,1,1,1,1,0,8,30,13,10,25,29,4,11,1,88,8,16,45,7,3,1,1,0,0,1,0,1,1,0,1,0
3,52,2441,17,50,1,4,60,36,21,15,35,19,35,1,4,0,1,1,0,1,1,1,0,7,25,0,6,4,30,0,22,1,55,15,25,36,10,1,0,0,0,1,0,1,1,0,1,1,1
3,73,2435,32,49,15,0,42,35,23,6,35,18,37,1,5,1,1,0,0,1,1,1,0,3,27,6,6,20,15,1,12,0,89,8,22,29,14,4,1,0,0,1,0,0,1,1,0,1,0
3,76,2432,14,49,6,4,57,30,22,10,40,22,30,0,6,0,0,1,0,1,0,1,1,0,13,7,11,28,19,4,29,0,64,5,25,45,15,2,1,0,1,1,0,1,0,0,0,0,1
3,62,2428,19,49,13,2,37,29,23,20,20,28,38,0,8,0,1,0,0,0,1,0,1,6,25,14,2,26,16,4,36,1,82,6,22,35,3,2,1,1,1,0,1,0,0,0,1,1,0
3,43,2416,27,36,16,1,54,29,8,13,15,24,38,0,8,1,0,1,1,1,0,0,1,10,33,6,11,25,20,4,33,0,82,8,22,33,0,6,1,0,0,0,1,1,1,0,1,1,0
3,45,2412,24,49,2,1,43,29,26,5,20,30,38,1,7,0,0,1,1,0,1,1,0,6,27,0,6,25,19,3,16,0,78,22,13,37,1,0,1,0,1,1,1,0,0,1,1,0,1
3,8,2396,24,41,9,3,37,27,23,15,39,23,37,0,7,0,0,0,1,1,1,0,0,6,30,15,10,25,13,1,35,0,90,8,22,35,3,2,1,1,1,1,0,0,1,0,0,0,1
3,85,2393,15,30,15,2,53,38,28,15,19,26,39,1,6,1,1,1,0,0,0,1,1,6,31,12,6,11,20,2,12,1,85,11,25,41,1,1,0,1,0,0,1,1,0,0,1,0,1
3,65,2386,30,41,8,0,45,27,20,9,31,26,35,0,5,1,1,0,1,0,0,1,1,3,30,8,6,0,34,1,34,1,80,18,22,37,1,0,0,1,1,1,0,1,0,1,1,0,1
3,22,2381,30,42,14,1,42,37,15,5,38,22,30,0,5,1,0,1,1,0,1,0,1,2,34,10,7,16,12,5,34,0,78,11,15,47,7,0,0,1,0,1,1,1,0,0,0,1,1
3,21,2367,30,46,14,3,45,31,19,5,55,26,30,1,7,0,0,1,1,0,0,1,1,3,30,8,6,13,25,3,33,0,90,6,16,33,1,4,0,1,1,1,0,1,1,0,1,0,1
3,33,2367,22,43,10,8,47,38,29,13,20,25,33,0,8,1,0,1,1,0,1,0,0,12,33,13,1,4,23,3,13,0,66,17,16,47,10,3,0,0,1,1,0,0,0,1,0,0,1
3,4,2365,16,31,3,0,63,34,23,8,41,19,35,0,6,1,1,0,1,1,1,1,1,10,12,12,0,2,22,2,15,0,62,6,17,36,14,7,1,1,1,1,1,1,1,0,1,1,1
3,70,2365,22,47,8,5,43,20,29,11,31,25,32,0,6,1,0,0,1,0,0,0,0,9,18,2,0,17,19,5,21,1,80,16,10,39,8,0,1,0,0,1,1,1,0,0,1,1,0
3,44,2356,23,49,12,2,37,28,19,13,33,18,30,0,7,0,0,0,0,0,1,0,1,6,26,8,1,25,15,4,35,1,66,18,25,30,6,4,1,1,1,0,0,1,1,1,1,0,0
3,24,2352,23,49,2,2,37,28,19,15,33,18,40,0,8,0,0,0,0,0,0,0,1,6,27,6,6,25,16,4,36,0,88,22,22,28,6,4,0,0,0,1,1,1,0,1,1,1,0
3,53,2351,30,35,9,0,63,34,33,5,34,23,35,0,8,1,0,0,1,1,0,0,0,10,12,6,4,24,19,3,28,0,62,6,19,36,7,4,1,1,1,1,1,0,0,0,1,0,0
3,3,2350,29,28,3,3,57,25,23,5,33,22,35,1,6,0,1,1,1,0,1,1,0,10,12,4,2,24,28,4,20,0,59,3,23,45,14,1,0,1,1,0,1,0,0,1,0,1,0
3,74,2349,21,44,9,1,41,35,26,12,41,23,38,1,8,1,1,1,0,0,0,1,1,9,37,15,4,2,13,0,35,0,82,6,19,36,10,3,1,1,0,1,1,1,0,1,1,1,0
3,14,2346,23,47,8,2,56,28,15,13,33,18,30,0,4,1,0,0,0,0,1,1,0,1,23,3,6,16,15,7,33,0,66,8,22,34,5,4,0,0,1,1,1,1,1,1,1,1,0
3,58,2338,16,33,6,3,56,35,27,9,48,20,37,1,4,0,1,0,0,1,1,1,1,6,12,10,2,28,19,1,24,0,91,14,20,46,14,0,0,1,0,0,1,1,0,1,1,0,0
3,40,2337,29,37,12,4,57,31,25,6,48,20,30,0,7,0,1,1,0,0,0,1,1,1,25,8,1,28,25,4,33,0,89,5,22,45,8,4,0,0,1,1,0,1,0,1,1,0,0
3,49,2326,23,52,8,7,37,28,23,18,33,18,40,1,4,0,1,0,1,0,0,0,1,7,26,0,6,25,15,1,22,1,55,9,22,36,8,2,1,1,1,0,0,1,0,0,1,1,0
3,67,2326,20,43,15,1,42,25,20,9,40,28,26,0,6,0,1,1,1,0,1,0,1,0,28,7,8,4,26,12,12,1,66,9,19,47,10,7,1,0,0,1,1,0,1,1,1,0,1
3,72,2325,20,43,6,4,60,40,22,9,48,23,36,0,4,1,1,1,1,1,1,0,1,4,13,9,11,4,30,4,22,1,55,5,21,49,10,1,1,0,1,1,0,1,0,0,0,1,0
3,51,2319,26,35,10,3,44,27,19,10,57,20,30,0,8,0,0,0,0,0,0,0,1,1,23,10,0,18,29,3,33,0,66,18,19,37,5,2,0,1,1,1,0,1,1,0,1,1,0
3,23,2318,24,44,10,0,48,27,26,2,41,26,37,0,8,0,1,0,1,1,0,1,1,4,43,6,3,18,24,3,15,0,90,6,18,36,12,0,0,1,0,1,1,1,0,0,1,0,0
3,82,2299,15,33,0,4,46,22,21,13,38,17,30,0,6,1,1,1,0,0,0,0,0,0,31,7,0,24,20,3,29,1,64,9,25,41,15,4,1,0,1,0,1,1,0,0,0,0,1
3,86,2298,17,34,6,5,55,37,27,15,21,24,32,1,6,1,0,0,0,0,1,1,1,7,12,14,6,5,12,5,26,1,51,11,17,50,5,1,1,1,1,0,0,0,1,0,0,1,0
3,38,2294,17,34,10,5,40,34,19,9,45,31,35,0,6,0,1,0,0,1,1,1,0,10,12,12,1,2,19,2,15,1,78,11,16,36,5,4,0,0,1,1,1,0,1,0,1,1,1
3,71,2290,17,35,8,9,53,32,23,9,32,24,37,0,4,0,0,0,1,1,0,1,1,1,26,4,0,18,28,6,19,1,70,6,21,39,12,4,0,0,0,0,1,0,0,1,0,1,0
3,78,2288,18,45,0,0,46,21,20,10,46,22,33,0,6,1,1,1,1,0,0,1,1,1,10,10,0,10,21,4,34,0,74,6,27,41,15,1,0,0,0,1,1,1,0,1,0,0,1
3,79,2285,16,46,13,2,38,23,12,15,47,23,33,1,7,1,1,0,1,1,1,1,0,8,27,12,4,5,21,1,16,1,82,8,18,46,3,1,1,0,1,0,1,0,0,1,0,0,0
3,27,2280,17,55,1,4,51,30,20,15,36,22,30,1,4,1,1,1,1,1,1,1,0,5,17,1,6,15,13,1,22,1,55,15,16,36,8,0,0,0,1,0,1,0,1,1,0,1,1
3,1,2278,23,49,13,1,37,29,23,15,33,23,38,0,8,1,0,1,1,0,1,0,0,6,27,12,8,25,13,1,35,0,82,8,22,35,3,2,1,1,1,0,1,0,1,1,0,1,0
3,30,2258,17,52,3,0,60,32,21,10,35,19,32,0,6,1,1,0,1,1,1,0,1,7,12,0,6,4,22,2,22,0,55,6,16,36,14,7,1,1,1,1,1,1,1,0,1,1,1
3,88,2257,24,32,4,0,64,34,12,12,42,20,30,0,4,1,1,0,0,0,0,0,1,5,35,7,8,19,15,2,26,1,60,15,19,48,14,4,0,0,0,0,0,1,1,1,0,0,0
3,37,2249,18,49,6,4,57,30,27,10,48,23,30,1,6,1,1,0,0,1,1,1,1,1,13,10,1,19,21,4,30,0,91,6,25,41,8,0,0,0,1,1,1,0,0,0,0,0,1
3,81,2245,22,46,7,4,60,20,21,11,35,20,29,1,8,0,1,0,0,1,0,0,1,9,17,0,9,22,19,1,22,1,66,17,16,34,8,3,0,1,0,0,0,0,1,1,1,0,1
3,57,2234,26,32,15,1,53,32,15,15,35,22,39,1,5,1,1,0,1,0,0,0,0,5,29,8,10,6,6,5,12,0,87,16,19,44,5,1,0,1,1,1,1,1,1,0,0,0,0
3,56,2218,25,44,9,0,41,29,15,13,36,23,32,0,8,0,0,0,1,1,0,1,0,7,12,12,8,24,24,0,35,0,83,5,19,36,7,2,0,1,1,0,1,0,0,0,0,0,0
3,25,2204,23,41,14,1,43,28,23,13,33,24,40,1,5,0,0,1,0,0,1,0,1,6,24,6,7,5,15,5,34,1,87,17,22,30,7,4,1,1,0,0,1,0,0,0,1,1,1
3,95,2199,28,37,8,3,52,29,17,8,46,18,37,0,5,0,1,1,1,0,0,0,1,7,18,6,2,1,30,3,23,1,60,8,24,50,8,4,0,0,0,0,1,0,0,0,1,0,0
3,10,2193,17,47,7,3,60,36,23,8,31,27,29,1,5,1,1,1,1,1,0,0,0,8,27,12,1,22,30,1,22,0,66,17,23,36,10,1,0,0,1,1,1,1,1,1,0,0,1
3,34,2189,16,31,6,0,63,36,27,8,48,23,40,0,4,0,1,0,1,0,0,1,1,10,16,12,1,2,21,2,15,0,62,7,17,36,8,7,0,1,1,1,1,0,0,0,0,1,0
